,text
373,"Finally, 
@GaniStambekov
 is talking about #Uyghurs in his condemnation of #China, not really how it needed to be but a real big step from nowadays #Kazakh activist. #UyghurHolocaust can’t be ignored, #humanity should come together with #Uyghurs to stand up 2 evil China!"
374,We must stop Chinese Belt and Road initiative in #Kazakhstan and all over the world. We must stop Chinese expansion! Chinese communist regime must be accountable for genocide against of #Kazakhs #Uyghurs #Kyrgyz #Uzbeks #Tatars and #Tajiks in #EastTurkistan so-called xinjiang
375,"Only #khilafah will #liberate #Uyghurs from #TYRANNY of #China 

#China_is_terrorist 
#KhilafahIsOurGuardian 
#Time4Khilafah 
#Khilafah4Pakistan"
376,"Instead of raising voice for Uyghurs; the PTI govt. is assuring world tht everything is ok.

SAPM Blatant lies abt Uyghur
""Uighurs is a non-issue [...] Our delegations have visited, we've seen and we are a 100 per cent satisfied that it's a non-issue....

https://dawn.com/news/1584856/talks-with-india-only-possible-with-kashmir-as-third-party-says-sapm-moeed-yusuf…"
377,#chinese do not belong to #EastTurkistan! #Uyghurs have nothing to do with chinese or #China in terms of nationality. chinese want the land of East Turkistan @ any cost bcz it is a rich and strategic land for the expansion of chinese dictatorship to the world. #UyghurHolocaust
378,"#ImranKhan Govt won seat at #UNHRC, but the leader must utilise this position to expose #CCPChina. Will he come out of #DebtTrap and tell the world about #Uyghurs & #XinjiangCamps of #China?
@NidaKirmani
 @MehrTarar
 
@CPEC15"
379,They know nothing about #Xinjiang and #Uyghurs in China.
380,"How'z this Bed and Breakfast in #Xinjiang, huh? Not bad as an internment camp?? #XinjiangCamps #Uighur #Uyghurs twitter.com/Xinjiang_LiuXM…"
381,#Xinjiang #Uyghurs Bust their rumors!
382,Uyghur-Xinjiang Explained in Four Minutes – World Affairs https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…
383,"Over the years, I am so thankful for many Jews who have stood with #Tibetans, and now with #Uyghurs. I am very grateful for that-and grateful for you raising your voice. It takes courage. We need that. Congratulations again on your new job."
384,"So will #ImranKhan speak against #CCPChina on #Uyghurs issue ?

#ChineseStoogePakistan
#PakistanExposed
@ExposeChina
 @UighurTurk"
385,"Can you share a video or any other evidence? Because, now Armenians say #Uyghurs from #China are fighting for Azerbaijan, I will not be surprised if tomorrow they will claim that #Krill from #TheOrville Universe are also on our side :)))"
386,"Hair From #Uyghur Muslim Women In Concentration Camps
Many women might be wearing hair products that have come from Uyghur women in forced labour to manufacture hair products & raw hair may be coming frm Uyghur detainees in camps
#Uyghurs #China #UyghurLivesMatter #UyghurGenocide"
387,"Festival in Xinjiang, people are very happy and happy"
388,"Seduced by #China's Belt & Road Initiative, Taliban also forsake #Uyghurs
The magic of China's BRI is such that even Taliban, which talks of jihad to protect Islam, has turned its face away from #UyghurGenocide & the ethnic cleansing of Muslims by China."
389,"I offer evacuating certain number of Uyghurs to some of the villages of Karabakh, as we did for Meskheti Turks. We will save them from their government's pressure. 
After all we are multicultural state, ain't we? 
#Uyghurs #UyghurLivesMatter #Turk #UyghursAreFree"
390,"That’s tears not of fear,or weakness — tears of helplessness!Tears towards the silence of the world for 6 long years!!

Tears that #Uyghurs couldn’t have weapons to show #Chinese invaders what we were made of — face Invaders man to man,or at least man to #China!!

#UyghurGenocide"
391,"On #Tiktok Many of the #Uyghurs are exposing the brutal crackdown and oppressions against Uyghurs by the #Chinese communist regime with tearfully and voicelessly. 

#Uyghurs 
#ConcentrationCamps 
#FreeUyghurs 
#boycottmadeinchina 
#Uyghuristan"
392,"#HK is not #China Greater Bay is not #HK 
 Communism are famous in conquering others right #save12hkyouths #TamTakChi 
#HumanRightsViolation #PoliceBrutality 
#FreedomOfSpeech
@appledaily_hk
 #StandWithHongKong #Mongolia #Tibetan #Uyghurs #MilkTeaAlliance"
393,"The #Uyghurs are under surveillance all the time & they are living under severe repression. The ladies are forced to married Han men, children are force labors not to mention the torture they are suffering.

#StandwithUyghurs"
394,"21st century child labour. This is the reality of Uyghur children today because their parents are locked in concentration camps. 
Are you still going to buy #MadeInChina cotton products? 
#SaveUyghurs #Closethecamps"
395,"CCP promise they give:
-Hong Kong’s autonomy. 
-Open market once join WTO. 
-improve Human rights & freedom 
Past 30 years. Prove that the Communist Party of China is lying. Look at #Uyghurs , #Tibetan & #HongKongers. They genocide people. CCP no commitment, break the promise."
396,"CCP promise they give:
-Hong Kong’s autonomy. 
-Open market once join WTO. 
-improve Human rights & freedom 
Past 30 years. Prove that the Communist Party of China is lying. Look at #Uyghurs , #Tibetan & #HongKongers. Communist China genocide people."
397,"Inbox cluttered with articles shared by colleagues around the globe? Organize your reference library into groups to share with hundreds or thousands of colleagues, and begin to collaborate with EndNote."
398,"“I won’t stop until my last breath until I see my father free,” thanks 
@WDVMTV
 for interviewing me 
https://localdvm.com/news/national/never-again-is-happening-in-the-21st-century-uyghurs-fight-chinas-concentration-camps/… #freemamatabdullah #Uyghurs 
@MichaelPolakLaw"
399,"Not only those in concentration camps, #Uyghurs are not free even they are living in their homes, they are being surveiled by cameras, phone apps and the ""relative"" Han Chinese"
400,"“#EastTurkistan is a Chinese occupied region in the northwestern part of the country. It’s also home to the #Uyghurs, people of mostly #Muslim faith, with a 6,000-year history in the region. They’ve been fighting for independence since 1949.”"
401,"#UNHRC 
@UNHumanRights
 is a redundant and useless organisation now having admitted #China and #pakistan while failing to even acknowledge the issue of #Balochistan and #Uyghurs"
402,"Bethany Allen-Ebrahimian of AXIOS on China’s rising influence and the threat to human rights
https://erlc.com/resource-library/capitol-conversations-episodes/bethany-allen-ebrahimian-of-axios-on-chinas-rising-influence-and-the-threat-to-human-rights/…

#China #CCP #Uighur #Uighurs #Uyghur #Uyghurs #SaveUighur #SaveUyghur #FreeUighur #FreeUyghur #forcedlabor #forcedlabour #forcedlaborinChina #forcedlabourinChina"
403,"The #humanrights
 atrocities committed by #ccp is always worse than you think. and #china’s in #UN human rights council. 
#uyghurs #xinjiang #concentrationcamps"
404,"What a shame on 
@UN
 for the appointment of #CCP China who violates the human rights in #HongKong and #Uyghurs to the Human Rights Council. #FreeHongKong #StandWithHongKong #NationalSecurityLaw"
405,"The #Chinese govt should not be on the @UN_HRC while it is crushing #HongKong's freedoms and committing egregious abuses & atrocities in #Tibet & #Xinjiang, where ethnic minority #Uyghurs face mass arbitrary detention, forced sterilizations & forced labor. http://axios.com/un-human-rights-council-china-russia-cuba-pakistan-247550fe-91ab-4ee8-975d-810704ffc87e.html…"
406,"Tibet, Taiwan, Hong Kong, and the Uyghur Muslims. These are just some of the many examples of China’s human rights violations. China’s appointment to the United Nation’s Human Rights Council is plain wrong. There’s no other way to put it."
407,#CCPChina is given more power in the UN ridiculously despite international criticism on #Xitler political oppression on #HongKong #Xinjiang #Uyghurs this proves that UN is completely corrupted #StandWithHongKong
408,"No, just criticise #China please
#Xinjiang #ConcentrationCamps #MindControl #CulturalDestruction
#HongKong 
#Uyghurs 
Setting up tents for testing doesn’t quite cut it for me, with all these #HumanRights
 abuse abundance"
409,"Just 3 asymptomatic #COVID19 carriers were identified at a local hospital in China. The result? 9 million people being tested, 4.2 million samples collected in 2 days. Tests are free. City scale screening that the US & UK can only dream about. Criticise China all you like, but..."
410,"Dear #humans, these are the #Uyghurs “released” from Chinese #concentrationcamps ( so called vocational training schools). Can you see and the hear the Uyghurs? Repeat: can you see and hear them?"
411,"This is what elderly #Uyghurs are going through after their young beloved ones have been detained by the #Chinese communist regime into #ConcentrationCamps or sent to Chinese factories in mainland China as a cheap labor force. 

#UyghurGenocide 
#Uyghuristan 
#UyghurLivesMatter"
412,"While those people,whoever they are, mourning for suffered females during WW2; didn’t stand up for #Uyghurs females have been through in the past 5-6 years during *peace times*

How hypocrite can humans get?! ...

#HumanityDiesInSilence ..."
413,Berlin allows 'comfort women' statue to remain for time being http://jtim.es/71xa30reSuP
414,"Noting the ""millions of #Uyghurs in the camps,"" critic of #China's appointment to the UN Human Rights Council, MEP 
@rglucks1
, draws the wrath of Chinese embassy in Paris: “Stop sowing trouble on Xinjiang issues ... entirely w/in China's internal affairs."""
415,"I wish they would LOL.
The #Uyghurs invites them in their concentration camps
#Woke #SJW idiot #LebronJames & #NBA are more than welcome to move in china so they'll know what oppression & discrimination is really like"
416,L.A. Lakers To Hold Victory Parade In New Hometown Of Beijing https://buff.ly/34QihHm
417,"Twitter and Facebook take Chinese model to USA and destroy #Election2020, it's china's part of unrestricted warfare. Killing USA. #HunterBiden #HuntersEmails #Uyghurs #Uighur #Uyghurs #India #BlacksForTrump #ChinaLiedPeopleDied #StockMarket #job #wuhanlab #unrestrictedwar"
418,"They're work for China. #ChinaLiedPeopleDied #HunterBiden #Japan #India #BlacksForTrump #fentanyl #UyghurGenocide #UighurGenocide #Uyghurs #Uighurs 
#Uyghur #Uighur 
#BoycottMulan #hypocrisy #Communism #thousandtalentsplan #unrestrictedwar"
419,"More than one million #Uyghurs are in concentration camps. China does not deserve to be on the 
@unhrcpr"
420,"They haven't it, Human rights only is tool to earn RMB. #Communism #BoycottMulan #HunterBiden #Mulan #Uyghurs #UighurGenocide #Quran #Bible #Uyghur #Labourcamps #Genocide #chinavirus #wuhanlab #Entertainment #hypocrisy"
421,"#EastTurkistanNationalAwakeningMovement:We condemn 
@UNGA
 ""election"" of #China to the 
@UNHumanRightsCouncil.China & its #CCP's seat on the #UNHCR will only empower it to continue genocide of #Uyghurs & others,encouraging despotic regimes across the world to undermine #HumanRights"
422,"Yes! Another victory for #Uyghurs - ""The bill would require publicly traded companies in the U.S. to disclose whether any of their goods — or any part of their supply chain — can be traced to internment camps... in China."""
423,As CHINA commits human atrocities against #Uyghurs! Unfugginbelievable!
424,China and Russia win seats on UN human rights council https://trib.al/3BvCUqo
425,"Calls for Backs Americans and Indians Americans and more Citizens have vote GOP, Demos want slaves USA, and big tech, China.
#HunterBiden #HunterBidenEmails #Election2020 #Entertainment #Hollywood #wuhanlab #Uyghurs #unrestrictedWar 
@nypost
 @RealCandaceO"
